name,link,category,businessDescription,longBusinessDescription,basedIn,tags,totalFunding,founded,website,companyStatus,country,linkedin
Tacotax,https://www.eu-startups.com/directory/tacotax/,France,"Tacotax is a tax preparation software that assists people in managing their personal finances. Our purpose is to assist everyone in growing their money in order to attain their goals.
A wise investment can transform a person's life! We at Tacotax assist people in being financially secure by enabling them to make informed decisions.
Most people give up before they even start looking after their money, their savings, and their taxes: they don't have enough time, they don't have enough expertise, and they don't have any trusted interlocutors.",,Vincennes,"Finance, FinTech, Information Services, Software",Between €500K-€ 1 million,2016,https://www.tacotax.fr/,,FR,
TousFacteurs,https://www.eu-startups.com/directory/tousfacteurs/,France,Tousfacteurs is both a carrier and a carrier's technology enabler. Tourfacteurs is an on-demand last-mile delivery service that uses embedded technology to provide individualized service to clients. We assist brands in achieving unparalleled levels of customer satisfaction by developing creative and efficient services for their customers.,,Paris,"Logistics, Supply Chain Management",Between €1 million-€ 2.5 million,2016,https://www.tousfacteurs.com/,,FR,
uptime.ac,https://www.eu-startups.com/directory/uptime-ac/,France,"For lift maintenance firms, we offer the perfect technology platform.
To eliminate breakdowns and make all lift maintenance services visible, uptime designed a digital solution. By 2021, 63 percent of lifts will be serviced by companies that are not affiliated with large manufacturers. Uptime aids these businesses in making a successful digital transition.",,Paris,"Industrial Engineering, Mechanical Engineering",Between €10 million-€25 million,2016,https://www.uptime.ac/en/,,FR,
Urban Campus,https://www.eu-startups.com/directory/urban-campus/,France,"Urban Campus creates and operates people-centric campuses in European cities to reimagine how we live. What is the reason for this? To respond to large-scale societal changes. Cities are becoming increasingly appealing; individuals are hyperconnected but lonely; they are constantly on the move and want for flexibility, independence, and sociability.",,Paris,"Communities, Coworking, Leisure, Real Estate, Residential, Software",Between €5 million-€10 million,2016,https://urbancampus.com/,,FR,
uvoji by T.zic,https://www.eu-startups.com/directory/uvoji-by-t-zic/,France,"uvoji is a UV-C LED disinfection firm based in France. From water treatment (consumption, waste, or OEM) to surface treatment, we design, develop, manufacture, and sell solutions (textiles and surfaces). uvoji is an impact company for a purpose, and it is dedicated to three pillars on a daily basis: Environmental and economic issues, as well as social and health issues",,Clapiers,"CleanTech, Manufacturing, Public Safety, Water Purification",Between €1 million-€ 2.5 million,2016,https://www.uvoji.com/,,FR,
Erypharm,https://www.eu-startups.com/directory/erypharm/,France,"ERYPHARM has achieved a revolutionary breakthrough in the mass production of cultured red blood cells, with a view to creating a new blood transfusion product. EryPharm is dedicated to the development and the operation of a large-scale process for the production of red blood cells from stem cells.",,Paris,Biotechnology,Between €10 million-€25 million,2016,http://erypharm.com/,,FR,
Checkmyguest,https://www.eu-startups.com/directory/checkmyguest/,France,Checkmyguest is a Start-up specialized in rental management of apartments dedicated to short-term rentals.,,Paris,"Real Estate, Rental",Between €5 million-€10 million,2016,http://checkmyguest.fr/,,FR,
Bloom,https://www.eu-startups.com/directory/bloom/,France,"Bloom is a business intelligence platform that focuses on social media analytics, data analytics and artificial intelligence solutions. Based on the modeling of the dynamics of influences, Bloom has developed an investigation of networks by social inference. This new generation of algorithms offers much more extensive and relevant prospecting agility than analysis in silos by keywords.",,Neuilly-sur-seine,"Analytics, Artificial Intelligence, Internet",Between €10 million-€25 million,2016,http://bloomsocialanalytics.com/,,FR,
Volpy,https://www.eu-startups.com/directory/volpy/,France,"Volpy is a one-stop-shop that evaluates cellphones via a mobile app and then offers to buy them back or swap them.
Volpy is a simple and user-friendly testing process to evaluate the worth of cellphones in just a few minutes! Users can easily move from an old smartphone to a refurbished or brand new one using the app.
Volpy is the most downloaded app in the App Store's Lifestyle category, and it is also the most downloaded app in the French iOS store.",,Bastia,"E-Commerce, Mobile, Mobile Apps, Recycling",Between €2.5 million-5 million,2016,https://www.volpy.com/,,FR,
Anygrowth,https://www.eu-startups.com/directory/anygrowth/,France,"Anygrowth.com offers a Growth Hacking suite of products and tools. We create marketing automation and lead generation softwares that will help web marketers, startups and entrepreneurs to accelerate their business.

We provide effective products and tools for growth hacking, that can be used through a powerful and disruptive all-in-one dashboard.

Our products allow for example to automate comments on Facebook, Youtube, Quora, LinkedIn, find leads or send emails. Many useful products and tools that will help you to grow your business!",,Paris,"growth, marketing, tools",,2015,http://www.anygrowth.com,,FR,
Bookulous,https://www.eu-startups.com/directory/bookulous/,France,"Bookulous is a book recommendation service. 

Add your favorite books and thanks to book recommendations from your friends and hundreds of great minds and influencers we will recommend you some amazing books.

Leaders are readers. Stand on the shoulder of giants to find your next great read!",,"Nice, France","book, recommendation, influencer",,2015,http://bookulous.com,,FR,
Radiant Media Player,https://www.eu-startups.com/directory/radiant-media-player/,France,"Radiant Media Player is a hybrid web video player (HTML5/Flash) with support for MPEG-DASH and Apple HLS. It features on-demand, live and DVR video playback and lets you monetize your content with both HTML5 and Flash video ads.",,Aix en Provence,"video, media, player",,2015,https://www.radiantmediaplayer.com,,FR,
